1 	 1 	 7.510938e+07 	 5.669384e-01 	 7.548170e-06 	 5.675054e+02 	 4.757378e+01 	 6.508069e-12 	 1.367995e-10 
1 	 2 	 7.510938e+07 	 5.713390e-01 	 3.533504e-06 	 2.659707e+02 	 4.757378e+01 	 6.059848e-12 	 9.290692e-11 
